Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2022-03-20T10:29:43+00:00,51.515739,-0.100632,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-20 10:29:43+00:00
Person search,2022-03-20T10:50:07+00:00,51.515739,-0.100632,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-20 10:50:07+00:00
Person search,2022-03-21T12:13:17+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-21 12:13:17+00:00
Person search,2022-03-22T01:28:38+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 01:28:38+00:00
Person search,2022-03-22T02:28:01+00:00,51.514203,-0.094628,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 02:28:01+00:00
Person search,2022-03-22T05:30:03+00:00,51.517431,-0.082458,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 05:30:03+00:00
Person search,2022-03-22T05:30:12+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 05:30:12+00:00
Person search,2022-03-22T07:09:17+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-22 07:09:17+00:00
Person search,2022-03-22T07:58:26+00:00,51.518189,-0.082628,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-22 07:58:26+00:00
Person search,2022-03-22T08:09:08+00:00,51.518029,-0.082722,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 08:09:08+00:00
Person search,2022-03-22T08:31:40+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-22 08:31:40+00:00
Person search,2022-03-22T08:53:30+00:00,51.517431,-0.082458,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-22 08:53:30+00:00
Person search,2022-03-22T09:41:51+00:00,51.515196,-0.071772,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-22 09:41:51+00:00
Person search,2022-03-23T01:24:30+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-23 01:24:30+00:00
Person and Vehicle search,2022-03-23T06:06:05+00:00,51.521463,-0.107054,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-03-23 06:06:05+00:00
Person search,2022-03-23T06:57:25+00:00,51.507808,-0.07913,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-03-23 06:57:25+00:00
Person search,2022-03-23T07:17:49+00:00,51.513627,-0.076435,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-23 07:17:49+00:00
Person search,2022-03-23T07:18:10+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-23 07:18:10+00:00
Person search,2022-03-23T07:56:10+00:00,51.518262,-0.088203,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-23 07:56:10+00:00
Person search,2022-03-23T08:00:27+00:00,51.507808,-0.07913,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-23 08:00:27+00:00
Person search,2022-03-23T08:13:32+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-23 08:13:32+00:00
Person search,2022-03-23T08:16:13+00:00,51.509344,-0.080665,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-23 08:16:13+00:00
Person search,2022-03-23T08:22:53+00:00,51.515037,-0.102794,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-23 08:22:53+00:00
Person search,2022-03-23T08:24:56+00:00,51.515037,-0.102794,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-23 08:24:56+00:00
Person search,2022-03-23T09:04:00+00:00,51.515037,-0.102794,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-23 09:04:00+00:00
Person search,2022-03-23T10:44:00+00:00,51.513524,-0.090506,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-23 10:44:00+00:00
Person search,2022-03-23T12:00:53+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-23 12:00:53+00:00
Person search,2022-03-23T12:09:54+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-23 12:09:54+00:00
Person and Vehicle search,2022-03-24T01:58:41+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-03-24 01:58:41+00:00
Person search,2022-03-24T03:35:46+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-03-24 03:35:46+00:00
Person search,2022-03-24T04:27:18+00:00,51.516814,-0.08162,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-03-24 04:27:18+00:00
Person search,2022-03-24T05:14:04+00:00,51.51868,-0.085173,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-24 05:14:04+00:00
Person and Vehicle search,2022-03-24T06:02:01+00:00,51.516347,-0.104887,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-24 06:02:01+00:00
Person search,2022-03-24T12:32:59+00:00,51.513885,-0.102741,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-24 12:32:59+00:00
Person search,2022-03-25T03:47:54+00:00,51.510913,-0.08315,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Firearms,A no further action disposal,True,False,2022-03-25 03:47:54+00:00
Person search,2022-03-25T03:59:58+00:00,51.526294,-0.052807,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-25 03:59:58+00:00
Person and Vehicle search,2022-03-25T06:41:24+00:00,51.518864,-0.097562,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-25 06:41:24+00:00
Person and Vehicle search,2022-03-25T06:43:17+00:00,51.518864,-0.097562,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-25 06:43:17+00:00
Person search,2022-03-25T06:53:47+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-25 06:53:47+00:00
Person search,2022-03-25T07:41:34+00:00,51.512952,-0.096814,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-03-25 07:41:34+00:00
Person search,2022-03-26T05:52:35+00:00,51.516014,-0.081091,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 05:52:35+00:00
Person search,2022-03-26T05:54:47+00:00,51.516014,-0.081091,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 05:54:47+00:00
Person search,2022-03-26T05:57:40+00:00,51.516014,-0.081091,Male,,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 05:57:40+00:00
Person search,2022-03-26T05:59:15+00:00,51.516014,-0.081091,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 05:59:15+00:00
Person search,2022-03-26T06:01:08+00:00,51.516014,-0.081091,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 06:01:08+00:00
Person search,2022-03-26T06:03:19+00:00,51.516014,-0.081091,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 06:03:19+00:00
Person search,2022-03-26T06:07:29+00:00,51.516014,-0.081091,Male,,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-03-26 06:07:29+00:00
Person search,2022-03-26T08:37:54+00:00,51.516014,-0.081091,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-26 08:37:54+00:00
Person and Vehicle search,2022-03-26T08:43:00+00:00,51.515307,-0.097277,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-03-26 08:43:00+00:00
Person and Vehicle search,2022-03-26T08:59:32+00:00,51.515307,-0.097277,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-03-26 08:59:32+00:00
Person search,2022-03-27T04:39:35+00:00,51.517431,-0.082458,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-27 04:39:35+00:00
Person search,2022-03-28T00:08:17+00:00,51.513171,-0.077694,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-28 00:08:17+00:00
Person search,2022-03-29T00:03:46+00:00,51.514763,-0.075508,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-03-29 00:03:46+00:00
Person and Vehicle search,2022-03-29T08:25:46+00:00,51.515037,-0.102794,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-29 08:25:46+00:00
Person and Vehicle search,2022-03-29T08:41:54+00:00,51.515037,-0.102794,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-29 08:41:54+00:00
Person search,2022-03-29T08:46:45+00:00,51.515037,-0.102794,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-29 08:46:45+00:00
Person search,2022-03-30T01:41:16+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-03-30 01:41:16+00:00
Person search,2022-03-30T03:03:20+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-30 03:03:20+00:00
Person search,2022-03-30T03:23:30+00:00,51.514158,-0.100179,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-03-30 03:23:30+00:00
Person search,2022-03-30T04:47:11+00:00,51.50932,-0.084701,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-30 04:47:11+00:00
Person search,2022-03-30T05:11:41+00:00,51.509344,-0.080665,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2022-03-30 05:11:41+00:00
Person search,2022-03-30T05:20:09+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-30 05:20:09+00:00
Person search,2022-03-30T05:25:44+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-30 05:25:44+00:00
Person search,2022-03-31T02:45:28+00:00,51.512598,-0.084967,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-03-31 02:45:28+00:00
Person and Vehicle search,2022-03-31T06:13:48+00:00,51.520658,-0.094546,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-31 06:13:48+00:00
Person and Vehicle search,2022-03-31T11:21:42+00:00,51.506338,-0.088227,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-31 11:21:42+00:00
Person search,2022-03-01T00:01:00+00:00,51.546501,0.010103,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:01:00+00:00
Person search,2022-03-01T00:03:00+00:00,51.534841,0.034419,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:03:00+00:00
Person search,2022-03-01T00:04:00+00:00,51.534841,0.034419,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:04:00+00:00
Person search,2022-03-01T00:04:00+00:00,51.534841,0.034419,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:04:00+00:00
Person search,2022-03-01T00:09:00+00:00,51.532539,0.054517,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2022-03-01 00:09:00+00:00
Person and Vehicle search,2022-03-01T00:10:00+00:00,51.423317,-0.123194,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:10:00+00:00
Person and Vehicle search,2022-03-01T00:14:00+00:00,51.570619,-0.026987,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:14:00+00:00
Person search,2022-03-01T00:20:00+00:00,51.474592,-0.024107,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:20:00+00:00
Person and Vehicle search,2022-03-01T00:20:00+00:00,51.500251,-0.161962,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:20:00+00:00
Person and Vehicle search,2022-03-01T00:20:00+00:00,51.570619,-0.026987,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:20:00+00:00
Person and Vehicle search,2022-03-01T00:22:00+00:00,51.516341,-0.120151,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:22:00+00:00
Person search,2022-03-01T00:23:00+00:00,51.473099,-0.355499,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:23:00+00:00
Person and Vehicle search,2022-03-01T00:24:00+00:00,51.500251,-0.161962,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:24:00+00:00
Person search,2022-03-01T00:25:00+00:00,51.517238,-0.120575,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 00:25:00+00:00
Person and Vehicle search,2022-03-01T00:32:00+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:32:00+00:00
Person search,2022-03-01T00:38:00+00:00,51.536583,0.038707,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-03-01 00:38:00+00:00
Person search,2022-03-01T00:41:00+00:00,51.580994,-0.212023,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-03-01 00:41:00+00:00
Person search,2022-03-01T00:45:00+00:00,51.536432,0.068376,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2022-03-01 00:45:00+00:00
Person search,2022-03-01T00:50:00+00:00,51.472814,0.172963,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-03-01 00:50:00+00:00
Person search,2022-03-01T00:51:00+00:00,,,Other,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,,2022-03-01 00:51:00+00:00
Person search,2022-03-01T01:00:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2022-03-01 01:00:00+00:00
Person search,2022-03-01T01:16:00+00:00,51.43768,-0.422408,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-03-01 01:16:00+00:00
Person and Vehicle search,2022-03-01T01:20:00+00:00,51.5005,-0.009212,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-03-01 01:20:00+00:00
Person and Vehicle search,2022-03-01T01:27:00+00:00,51.494542,-0.083952,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-03-01 01:27:00+00:00
